CustomerID,InvoiceDate,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
12763.00,2011-07-24 14:12:00,137,2,494.08,2,2,3,7,Potential Loyalists
12764.00,2011-01-27 10:19:00,316,1,1693.88,1,1,4,6,At Risk
12766.00,2011-12-06 08:46:00,3,7,6989.63,5,5,5,15,Champions
12769.00,2011-04-15 10:25:00,238,1,1143.60,1,1,4,6,At Risk
12770.00,2011-05-13 09:33:00,210,1,1351.45,1,1,4,6,At Risk
12772.00,2011-10-11 09:19:00,59,1,892.47,3,1,3,7,Potential Loyalists
12775.00,2011-11-22 16:33:00,16,5,1386.04,4,4,4,12,Loyal Customers
12778.00,2011-11-20 11:30:00,19,6,822.23,4,5,3,12,Loyal Customers
12779.00,2011-11-02 11:43:00,37,8,3981.36,3,5,5,13,Champions
12781.00,2011-10-07 10:37:00,63,2,826.74,3,2,3,8,Potential Loyalists
12782.00,2011-12-05 09:16:00,4,5,2330.92,5,4,5,14,Champions
12783.00,2011-12-07 15:56:00,1,6,2225.91,5,5,5,15,Champions
12784.00,2011-11-30 15:38:00,8,2,574.42,5,2,3,10,Loyal Customers
12785.00,2010-12-10 13:48:00,363,1,311.95,1,1,2,4,Lost Customers
12787.00,2011-11-30 08:44:00,9,3,463.66,5,3,2,10,Loyal Customers
12789.00,2011-10-05 13:34:00,64,1,91.85,3,1,1,5,At Risk
12790.00,2011-05-31 14:14:00,191,1,324.92,1,1,2,4,Lost Customers
12791.00,2010-12-01 11:27:00,373,1,192.60,1,1,1,3,Lost Customers
12792.00,2011-03-28 11:36:00,256,1,400.54,1,1,2,4,Lost Customers
12793.00,2011-01-09 12:12:00,334,2,545.48,1,2,3,6,At Risk
12794.00,2011-10-17 14:54:00,52,2,860.41,3,2,3,8,Potential Loyalists
12795.00,2011-11-21 10:27:00,18,1,430.48,4,1,2,7,Potential Loyalists
12797.00,2010-12-09 10:55:00,365,1,254.03,1,1,2,4,Lost Customers
12798.00,2011-11-29 15:52:00,9,3,6977.04,5,3,5,13,Champions
12802.00,2011-06-06 09:36:00,186,1,427.58,1,1,2,4,Lost Customers
12808.00,2011-11-03 10:05:00,36,3,483.65,3,3,2,8,Potential Loyalists
12809.00,2011-06-15 10:51:00,177,1,489.31,2,1,2,5,At Risk
12811.00,2011-03-24 09:42:00,260,3,514.85,1,3,3,7,Potential Loyalists
12812.00,2011-10-26 09:54:00,44,1,229.64,3,1,1,5,At Risk
12814.00,2011-08-30 12:11:00,101,1,125.92,2,1,1,4,Lost Customers
12815.00,2011-07-15 10:21:00,147,2,1063.46,2,2,4,8,Potential Loyalists
12816.00,2011-09-05 12:41:00,95,2,572.20,2,2,3,7,Potential Loyalists
12817.00,2011-03-03 16:28:00,280,1,166.04,1,1,1,3,Lost Customers
12818.00,2011-03-23 12:06:00,261,1,1542.08,1,1,4,6,At Risk
12820.00,2011-12-06 15:12:00,2,4,942.34,5,4,4,13,Champions
12821.00,2011-05-09 15:51:00,213,1,92.72,1,1,1,3,Lost Customers
12822.00,2011-09-30 10:04:00,70,2,948.88,3,2,4,9,Potential Loyalists
12823.00,2011-09-26 07:35:00,74,5,1759.50,2,4,4,10,Loyal Customers
12824.00,2011-10-11 12:49:00,59,1,397.12,3,1,2,6,At Risk
12826.00,2011-12-07 10:25:00,2,7,1474.72,5,5,4,14,Champions
12827.00,2011-12-04 12:17:00,5,3,430.15,5,3,2,10,Loyal Customers
12828.00,2011-12-07 08:45:00,2,6,1018.71,5,5,4,14,Champions
12829.00,2011-01-07 11:13:00,336,2,293.00,1,2,2,5,At Risk
12830.00,2011-11-02 11:54:00,37,6,6814.64,3,5,5,13,Champions
12831.00,2011-03-22 13:02:00,261,1,215.05,1,1,1,3,Lost Customers
12832.00,2011-11-07 13:30:00,31,2,383.03,4,2,2,8,Potential Loyalists
12833.00,2011-07-17 13:46:00,144,1,417.38,2,1,2,5,At Risk
12834.00,2011-03-02 09:49:00,282,1,312.38,1,1,2,4,Lost Customers
12836.00,2011-10-11 15:10:00,58,4,2612.86,3,4,5,12,Loyal Customers
12837.00,2011-06-19 16:07:00,172,1,134.10,2,1,1,4,Lost Customers
12838.00,2011-11-06 12:20:00,33,2,683.13,3,2,3,8,Potential Loyalists
12839.00,2011-12-07 12:33:00,2,14,5591.42,5,5,5,15,Champions
12840.00,2011-07-19 09:29:00,143,4,2726.77,2,4,5,11,Loyal Customers
12841.00,2011-12-05 11:13:00,4,25,4022.35,5,5,5,15,Champions
12842.00,2011-09-30 15:33:00,69,2,1118.99,3,2,4,9,Potential Loyalists
12843.00,2011-10-05 12:09:00,65,8,1702.26,3,5,4,12,Loyal Customers
12844.00,2011-11-10 13:31:00,28,2,325.96,4,2,2,8,Potential Loyalists
12845.00,2011-03-17 13:34:00,266,4,354.09,1,4,2,7,Potential Loyalists
12847.00,2011-11-17 13:16:00,21,1,871.54,4,1,3,8,Potential Loyalists
12849.00,2011-11-08 13:41:00,30,2,1050.89,4,2,4,10,Loyal Customers
12851.00,2011-09-04 12:41:00,96,1,135.18,2,1,1,4,Lost Customers
12852.00,2011-02-18 08:47:00,294,1,311.55,1,1,2,4,Lost Customers
12853.00,2011-07-28 11:29:00,134,6,1957.10,2,5,4,11,Loyal Customers
12854.00,2011-09-22 12:15:00,78,3,1324.50,2,3,4,9,Potential Loyalists
12855.00,2010-12-02 09:37:00,372,1,38.10,1,1,1,3,Lost Customers
12856.00,2011-12-02 10:52:00,7,6,2179.93,5,5,5,15,Champions
12857.00,2011-05-13 10:20:00,210,2,1106.40,1,2,4,7,Potential Loyalists
12863.00,2011-10-18 14:15:00,51,1,521.20,3,1,3,7,Potential Loyalists
12864.00,2011-07-24 13:03:00,137,1,147.12,2,1,1,4,Lost Customers
12865.00,2011-11-13 14:31:00,25,2,1568.23,4,2,4,10,Loyal Customers
12866.00,2011-03-01 14:11:00,282,1,559.12,1,1,3,5,At Risk
12867.00,2011-11-13 15:30:00,25,7,4036.82,4,5,5,14,Champions
12868.00,2011-06-07 10:42:00,185,6,1607.06,1,5,4,10,Loyal Customers
12871.00,2011-09-16 15:07:00,83,2,380.64,2,2,2,6,At Risk
12872.00,2011-01-17 10:52:00,326,2,599.97,1,2,3,6,At Risk
12873.00,2011-03-02 14:58:00,281,1,374.00,1,1,2,4,Lost Customers
12875.00,2011-07-19 15:30:00,142,2,343.23,2,2,2,6,At Risk
12876.00,2011-10-13 12:26:00,57,2,2218.02,3,2,5,10,Loyal Customers
12877.00,2011-12-06 10:30:00,3,12,1535.77,5,5,4,14,Champions
12878.00,2011-04-17 13:07:00,235,2,854.99,1,2,3,6,At Risk
12879.00,2011-10-26 12:24:00,44,3,573.22,3,3,3,9,Potential Loyalists
12881.00,2011-03-09 11:44:00,275,1,298.00,1,1,2,4,Lost Customers
12882.00,2011-11-30 16:18:00,8,2,1463.04,5,2,4,11,Loyal Customers
12883.00,2011-11-15 09:32:00,24,4,703.47,4,4,3,11,Loyal Customers
12884.00,2011-09-12 13:10:00,87,1,309.05,2,1,2,5,At Risk
12885.00,2011-10-07 13:40:00,62,3,1175.22,3,3,4,10,Loyal Customers
12886.00,2011-10-03 10:09:00,67,2,1378.40,3,2,4,9,Potential Loyalists
12888.00,2011-05-09 16:02:00,213,2,354.12,1,2,2,5,At Risk
12890.00,2011-11-15 17:26:00,23,1,380.47,4,1,2,7,Potential Loyalists
12891.00,2011-06-07 12:31:00,185,3,331.00,1,3,2,6,At Risk
12893.00,2011-11-09 12:34:00,30,1,188.14,4,1,1,6,At Risk
12895.00,2011-10-28 13:51:00,41,2,372.80,3,2,2,7,Potential Loyalists
12897.00,2011-05-19 12:13:00,204,2,216.50,1,2,1,4,Lost Customers
12901.00,2011-12-01 10:07:00,8,28,17654.54,5,5,5,15,Champions
12902.00,2011-03-20 12:06:00,264,1,138.68,1,1,1,3,Lost Customers
12904.00,2011-11-21 14:34:00,17,2,509.58,4,2,3,9,Potential Loyalists
12906.00,2011-11-28 09:55:00,11,5,2919.81,5,4,5,14,Champions
12908.00,2011-06-16 15:39:00,175,2,750.00,2,2,3,7,Potential Loyalists
12909.00,2011-10-31 12:43:00,39,5,2178.67,3,4,5,12,Loyal Customers
12910.00,2011-11-16 14:28:00,22,8,3075.04,4,5,5,14,Champions
12912.00,2011-12-07 08:55:00,2,5,1662.30,5,4,4,13,Champions
12913.00,2011-12-05 12:11:00,4,5,2483.63,5,4,5,14,Champions
12915.00,2011-07-14 11:34:00,148,2,363.65,2,2,2,6,At Risk
12916.00,2011-07-24 10:35:00,138,4,3006.15,2,4,5,11,Loyal Customers
12917.00,2011-08-03 16:42:00,127,1,594.00,2,1,3,6,At Risk
12919.00,2011-12-01 13:47:00,7,6,1335.19,5,5,4,14,Champions
12920.00,2011-11-22 15:05:00,16,1,164.23,4,1,1,6,At Risk
12921.00,2011-11-30 16:22:00,8,37,16587.09,5,5,5,15,Champions
12922.00,2011-07-01 15:35:00,160,1,405.38,2,1,2,5,At Risk
12923.00,2011-10-06 16:20:00,63,1,176.97,3,1,1,5,At Risk
12924.00,2011-09-12 13:55:00,87,4,933.70,2,4,3,9,Potential Loyalists
12925.00,2011-12-05 11:11:00,4,2,694.05,5,2,3,10,Loyal Customers
12928.00,2011-11-04 14:24:00,34,5,2062.70,3,4,5,12,Loyal Customers
12929.00,2011-02-01 12:08:00,311,1,117.85,1,1,1,3,Lost Customers
12930.00,2011-09-22 15:18:00,77,2,415.80,2,2,2,6,At Risk
12931.00,2011-11-18 12:39:00,21,15,42055.96,4,5,5,14,Champions
12933.00,2011-11-15 16:38:00,23,3,607.53,4,3,3,10,Loyal Customers
12935.00,2011-12-07 17:25:00,1,7,2160.70,5,5,5,15,Champions
12936.00,2011-11-22 17:32:00,16,4,1063.90,4,4,4,12,Loyal Customers
12937.00,2011-11-24 15:05:00,14,4,1504.27,4,4,4,12,Loyal Customers
12938.00,2011-11-14 11:21:00,25,1,114.14,4,1,1,6,At Risk
12939.00,2011-10-06 14:33:00,63,8,11581.80,3,5,5,13,Champions
12940.00,2011-10-16 12:09:00,54,2,913.54,3,2,3,8,Potential Loyalists
12942.00,2011-07-31 14:39:00,130,3,683.90,2,3,3,8,Potential Loyalists
12944.00,2011-11-04 11:04:00,35,2,604.51,3,2,3,8,Potential Loyalists
12945.00,2011-02-24 14:15:00,287,1,462.95,1,1,2,4,Lost Customers
12947.00,2011-07-19 10:06:00,143,6,1603.99,2,5,4,11,Loyal Customers
12948.00,2011-11-23 17:10:00,15,7,2064.95,4,5,5,14,Champions
12949.00,2011-11-09 11:25:00,30,8,4167.22,4,5,5,14,Champions
12950.00,2011-12-07 13:17:00,1,3,1843.00,5,3,4,12,Loyal Customers
12951.00,2011-12-01 12:14:00,8,6,1064.07,5,5,4,14,Champions
12952.00,2011-12-04 10:35:00,5,4,1387.79,5,4,4,13,Champions
12953.00,2011-11-30 09:24:00,9,1,329.85,5,1,2,8,Potential Loyalists
12955.00,2011-12-08 16:29:00,0,11,4757.16,5,5,5,15,Champions
12956.00,2011-02-06 16:08:00,305,1,108.07,1,1,1,3,Lost Customers
12957.00,2011-11-30 09:53:00,9,8,4017.54,5,5,5,15,Champions
12962.00,2011-12-02 15:55:00,6,2,266.39,5,2,2,9,Potential Loyalists
12963.00,2011-12-01 12:55:00,7,8,1856.63,5,5,4,14,Champions
12965.00,2011-09-11 15:31:00,88,1,771.91,2,1,3,6,At Risk
12966.00,2011-11-30 12:38:00,9,1,160.18,5,1,1,7,Potential Loyalists
12967.00,2010-12-16 19:10:00,357,2,1660.90,1,2,4,7,Potential Loyalists
12968.00,2011-08-19 15:44:00,111,1,135.95,2,1,1,4,Lost Customers
12970.00,2011-12-02 14:30:00,6,4,452.24,5,4,2,11,Loyal Customers
12971.00,2011-12-06 12:20:00,3,86,11189.91,5,5,5,15,Champions
12974.00,2011-05-26 09:33:00,197,1,144.80,1,1,1,3,Lost Customers
12976.00,2011-05-12 09:55:00,211,1,738.60,1,1,3,5,At Risk
12977.00,2011-07-06 16:40:00,155,1,39.24,2,1,1,4,Lost Customers
12980.00,2011-07-05 09:34:00,157,9,7374.90,2,5,5,12,Loyal Customers
12981.00,2011-11-10 12:00:00,29,2,372.22,4,2,2,8,Potential Loyalists
12982.00,2011-04-11 11:51:00,242,1,390.54,1,1,2,4,Lost Customers
12984.00,2011-11-21 12:37:00,18,1,97.50,4,1,1,6,At Risk
12985.00,2011-12-09 10:46:00,0,2,1239.38,5,2,4,11,Loyal Customers
12987.00,2011-09-27 12:03:00,73,2,558.70,2,2,3,7,Potential Loyalists
12988.00,2011-02-20 14:31:00,291,1,535.32,1,1,3,5,At Risk
12989.00,2011-12-06 15:28:00,2,15,6924.11,5,5,5,15,Champions
12990.00,2011-11-08 13:01:00,30,3,409.50,4,3,2,9,Potential Loyalists
12991.00,2011-11-16 15:34:00,22,2,503.76,4,2,3,9,Potential Loyalists
12993.00,2011-11-16 15:49:00,22,4,414.76,4,4,2,10,Loyal Customers
12994.00,2011-12-05 15:43:00,3,3,974.42,5,3,4,12,Loyal Customers
12995.00,2011-09-15 15:44:00,84,1,211.32,2,1,1,4,Lost Customers
12997.00,2011-11-17 15:47:00,21,4,1226.89,4,4,4,12,Loyal Customers
12999.00,2011-05-27 13:24:00,195,3,455.88,1,3,2,6,At Risk
13000.00,2011-08-25 10:43:00,106,3,534.85,2,3,3,8,Potential Loyalists
13001.00,2011-12-05 14:51:00,3,13,9818.82,5,5,5,15,Champions
13002.00,2011-01-25 15:18:00,317,1,120.95,1,1,1,3,Lost Customers
13003.00,2011-08-26 10:50:00,105,3,149.05,2,3,1,6,At Risk
13004.00,2011-11-28 11:27:00,11,18,5655.91,5,5,5,15,Champions
13005.00,2011-06-19 10:53:00,173,2,513.70,2,2,3,7,Potential Loyalists
13006.00,2011-10-14 13:49:00,55,1,81.57,3,1,1,5,At Risk
13008.00,2011-01-20 14:24:00,322,1,229.47,1,1,1,3,Lost Customers
13011.00,2010-12-02 17:22:00,371,1,50.55,1,1,1,3,Lost Customers
13012.00,2011-11-30 13:05:00,8,8,1661.84,5,5,4,14,Champions
13013.00,2011-12-08 15:01:00,0,13,4810.94,5,5,5,15,Champions
13014.00,2011-11-29 12:27:00,10,10,3466.28,5,5,5,15,Champions
13015.00,2011-10-17 13:19:00,52,5,3346.28,3,4,5,12,Loyal Customers
13016.00,2011-09-27 14:08:00,72,3,789.89,2,3,3,8,Potential Loyalists
13017.00,2011-12-02 15:53:00,6,1,204.00,5,1,1,7,Potential Loyalists
13018.00,2011-11-23 13:28:00,15,28,7277.70,4,5,5,14,Champions
13021.00,2011-12-05 16:37:00,3,9,2616.38,5,5,5,15,Champions
13023.00,2011-10-06 16:27:00,63,2,689.90,3,2,3,8,Potential Loyalists
13026.00,2011-12-08 16:58:00,0,5,975.36,5,4,4,13,Champions
13027.00,2011-08-18 09:39:00,113,6,6912.00,2,5,5,12,Loyal Customers
13028.00,2011-11-17 11:10:00,22,2,661.32,4,2,3,9,Potential Loyalists
13029.00,2011-11-09 09:13:00,30,3,1247.50,4,3,4,11,Loyal Customers
13030.00,2011-11-28 14:30:00,10,2,799.48,5,2,3,10,Loyal Customers
13032.00,2011-10-18 15:54:00,51,2,1010.18,3,2,4,9,Potential Loyalists
13033.00,2010-12-17 14:23:00,356,1,190.55,1,1,1,3,Lost Customers
13034.00,2011-10-16 12:21:00,54,2,642.77,3,2,3,8,Potential Loyalists
13035.00,2011-09-27 08:57:00,73,2,921.88,2,2,3,7,Potential Loyalists
13037.00,2011-07-24 15:46:00,137,3,881.07,2,3,3,8,Potential Loyalists
13038.00,2011-09-20 14:37:00,79,3,908.46,2,3,3,8,Potential Loyalists
13040.00,2011-12-01 10:38:00,8,2,676.99,5,2,3,10,Loyal Customers
13043.00,2011-03-11 14:52:00,272,1,516.42,1,1,3,5,At Risk
13044.00,2011-02-21 15:20:00,290,1,560.47,1,1,3,5,At Risk
13045.00,2011-09-01 15:04:00,98,1,305.28,2,1,2,5,At Risk
13046.00,2011-11-09 08:36:00,30,2,629.31,4,2,3,9,Potential Loyalists
13047.00,2011-11-08 12:06:00,31,10,3237.54,4,5,5,14,Champions
13048.00,2011-11-25 13:23:00,13,4,1835.91,4,4,4,12,Loyal Customers
13049.00,2011-10-06 15:31:00,63,2,656.68,3,2,3,8,Potential Loyalists
13050.00,2011-11-25 09:18:00,14,17,5836.86,4,5,5,14,Champions
13052.00,2011-05-11 14:12:00,211,1,348.15,1,1,2,4,Lost Customers
13055.00,2011-09-22 14:26:00,77,3,1214.41,2,3,4,9,Potential Loyalists
13058.00,2011-11-15 12:43:00,24,3,271.40,4,3,2,9,Potential Loyalists
13059.00,2011-04-04 10:40:00,249,1,183.40,1,1,1,3,Lost Customers
13060.00,2011-03-31 11:37:00,253,1,307.53,1,1,2,4,Lost Customers
13061.00,2011-09-28 16:04:00,71,1,248.61,3,1,1,5,At Risk
13062.00,2011-06-01 15:12:00,190,1,346.98,1,1,2,4,Lost Customers
13064.00,2011-11-27 12:31:00,12,4,1119.49,5,4,4,13,Champions
13065.00,2010-12-01 16:52:00,372,1,205.86,1,1,1,3,Lost Customers
13066.00,2011-11-15 12:57:00,23,2,470.80,4,2,2,8,Potential Loyalists
13067.00,2011-09-18 13:38:00,81,1,115.46,2,1,1,4,Lost Customers
13068.00,2011-11-29 15:00:00,9,2,344.00,5,2,2,9,Potential Loyalists
13069.00,2011-12-09 08:39:00,0,24,4436.12,5,5,5,15,Champions
13070.00,2011-05-31 13:45:00,191,1,228.80,1,1,1,3,Lost Customers
13072.00,2011-03-18 08:12:00,266,1,177.15,1,1,1,3,Lost Customers
13075.00,2011-08-02 10:19:00,129,1,919.61,2,1,3,6,At Risk
13077.00,2011-12-08 19:24:00,0,4,729.27,5,4,3,12,Loyal Customers
13078.00,2011-12-06 15:36:00,2,26,12627.94,5,5,5,15,Champions
13079.00,2011-12-05 16:53:00,3,5,220.10,5,4,1,10,Loyal Customers
13080.00,2011-06-13 14:59:00,178,1,58.08,2,1,1,4,Lost Customers
13081.00,2011-11-28 10:54:00,11,11,28337.38,5,5,5,15,Champions
13082.00,2011-08-05 16:16:00,125,9,3613.63,2,5,5,12,Loyal Customers
13083.00,2011-12-05 15:01:00,3,2,303.75,5,2,2,9,Potential Loyalists
13085.00,2011-07-05 12:11:00,157,2,416.08,2,2,2,6,At Risk
13089.00,2011-12-07 09:02:00,2,97,58825.83,5,5,5,15,Champions
13090.00,2011-12-01 12:39:00,8,14,8910.82,5,5,5,15,Champions
13091.00,2011-11-11 15:54:00,27,1,345.82,4,1,2,7,Potential Loyalists
13092.00,2011-09-30 11:18:00,70,5,477.83,3,4,2,9,Potential Loyalists
13093.00,2011-03-09 12:14:00,275,8,7832.47,1,5,5,11,Loyal Customers
13094.00,2011-11-18 14:07:00,20,12,1927.32,4,5,4,13,Champions
13095.00,2011-09-30 12:03:00,70,1,74.40,3,1,1,5,At Risk
13097.00,2011-11-07 10:43:00,32,10,6010.42,4,5,5,14,Champions
13098.00,2011-12-08 14:14:00,0,28,28882.44,5,5,5,15,Champions
13099.00,2011-09-01 17:40:00,98,1,207.36,2,1,1,4,Lost Customers
13101.00,2011-04-19 14:37:00,233,1,101.19,1,1,1,3,Lost Customers
13102.00,2011-12-08 12:52:00,0,24,6424.09,5,5,5,15,Champions
13103.00,2011-10-31 09:38:00,39,1,243.94,3,1,1,5,At Risk
13104.00,2011-12-06 13:10:00,2,6,1098.48,5,5,4,14,Champions
13106.00,2011-07-29 15:12:00,132,1,76.50,2,1,1,4,Lost Customers
13107.00,2011-10-26 14:52:00,43,4,1531.62,3,4,4,11,Loyal Customers
13108.00,2010-12-02 10:35:00,372,1,350.06,1,1,2,4,Lost Customers
13109.00,2011-10-11 10:16:00,59,2,786.54,3,2,3,8,Potential Loyalists
13110.00,2011-11-08 14:30:00,30,7,1488.67,4,5,4,13,Champions
13113.00,2011-12-09 12:49:00,0,24,12245.96,5,5,5,15,Champions
13115.00,2011-11-28 12:38:00,11,4,2294.78,5,4,5,14,Champions
13116.00,2011-07-24 14:33:00,137,1,501.14,2,1,3,6,At Risk
13117.00,2011-11-18 12:02:00,21,8,984.91,4,5,4,13,Champions
13118.00,2011-11-20 12:46:00,19,5,1197.81,4,4,4,12,Loyal Customers
13120.00,2011-04-15 10:19:00,238,1,30.60,1,1,1,3,Lost Customers
13121.00,2011-03-15 16:47:00,268,1,283.73,1,1,2,4,Lost Customers
13122.00,2011-09-06 15:53:00,93,2,922.39,2,2,3,7,Potential Loyalists
13124.00,2011-09-11 12:45:00,89,3,3866.33,2,3,5,10,Loyal Customers
13126.00,2011-12-05 10:00:00,4,8,2099.64,5,5,5,15,Champions
13127.00,2011-09-23 10:26:00,77,1,259.17,2,1,2,5,At Risk
13130.00,2011-09-06 15:30:00,93,1,64.00,2,1,1,4,Lost Customers
13131.00,2011-11-16 13:21:00,22,3,1073.30,4,3,4,11,Loyal Customers
13132.00,2011-03-23 12:44:00,261,1,77.30,1,1,1,3,Lost Customers
13133.00,2011-03-11 10:31:00,273,2,109.80,1,2,1,4,Lost Customers
13134.00,2011-09-15 10:35:00,85,4,1793.58,2,4,4,10,Loyal Customers
13135.00,2011-05-27 10:52:00,196,1,3096.00,1,1,5,7,Potential Loyalists
13136.00,2011-10-14 13:41:00,55,5,2607.61,3,4,5,12,Loyal Customers
13137.00,2011-11-29 12:09:00,10,8,3650.41,5,5,5,15,Champions
13138.00,2011-11-17 16:51:00,21,6,962.39,4,5,4,13,Champions
13139.00,2011-11-23 13:54:00,15,7,5064.94,4,5,5,14,Champions
13140.00,2011-08-23 15:33:00,107,3,423.72,2,3,2,7,Potential Loyalists
13141.00,2011-09-16 09:54:00,84,5,2388.75,2,4,5,11,Loyal Customers
13142.00,2011-11-20 16:07:00,18,1,307.09,4,1,2,7,Potential Loyalists
13144.00,2011-01-11 11:15:00,332,1,110.95,1,1,1,3,Lost Customers
13145.00,2011-10-31 12:45:00,39,4,618.52,3,4,3,10,Loyal Customers
13146.00,2011-11-13 15:29:00,25,1,228.91,4,1,1,6,At Risk
13147.00,2011-11-29 13:59:00,9,4,712.80,5,4,3,12,Loyal Customers
13148.00,2011-11-10 15:23:00,28,12,3707.12,4,5,5,14,Champions
13149.00,2011-11-25 13:09:00,13,4,1676.06,4,4,4,12,Loyal Customers
13151.00,2011-02-17 12:29:00,295,1,1257.87,1,1,4,6,At Risk
13153.00,2011-12-04 12:14:00,5,1,486.22,5,1,2,8,Potential Loyalists
13155.00,2011-11-06 15:41:00,32,4,971.76,4,4,4,12,Loyal Customers
13157.00,2011-10-21 13:50:00,48,4,1741.22,3,4,4,11,Loyal Customers
13158.00,2011-09-06 11:58:00,94,4,1201.06,2,4,4,10,Loyal Customers
13159.00,2011-12-01 11:20:00,8,4,1437.85,5,4,4,13,Champions
13160.00,2011-11-17 13:07:00,21,1,91.80,4,1,1,6,At Risk
13161.00,2011-01-30 14:03:00,312,1,112.75,1,1,1,3,Lost Customers
13162.00,2011-08-09 15:59:00,121,4,1688.29,2,4,4,10,Loyal Customers
13165.00,2011-10-24 15:05:00,45,2,1021.48,3,2,4,9,Potential Loyalists
13166.00,2011-03-01 15:16:00,282,1,417.20,1,1,2,4,Lost Customers
13167.00,2011-11-21 12:24:00,18,4,791.33,4,4,3,11,Loyal Customers
13168.00,2011-11-03 12:56:00,35,4,1319.19,3,4,4,11,Loyal Customers
13169.00,2011-10-07 12:11:00,63,2,712.88,3,2,3,8,Potential Loyalists
13170.00,2011-11-13 12:19:00,26,1,116.01,4,1,1,6,At Risk
13171.00,2011-11-18 10:27:00,21,3,468.41,4,3,2,9,Potential Loyalists
13173.00,2011-12-05 15:51:00,3,2,353.65,5,2,2,9,Potential Loyalists
13174.00,2011-11-23 14:35:00,15,3,2817.03,4,3,5,12,Loyal Customers
13176.00,2011-10-24 15:43:00,45,1,492.84,3,1,3,7,Potential Loyalists
13177.00,2011-10-06 09:56:00,64,1,282.45,3,1,2,6,At Risk
13178.00,2011-11-13 16:14:00,25,11,5725.47,4,5,5,14,Champions
13182.00,2011-10-25 13:46:00,44,1,121.18,3,1,1,5,At Risk
13183.00,2011-12-02 10:30:00,7,9,3957.78,5,5,5,15,Champions
13184.00,2011-11-25 12:02:00,14,10,1701.29,4,5,4,13,Champions
13185.00,2011-03-17 11:56:00,267,1,71.40,1,1,1,3,Lost Customers
13186.00,2011-10-31 11:40:00,39,3,1575.89,3,3,4,10,Loyal Customers
13187.00,2011-01-06 18:57:00,336,1,236.02,1,1,1,3,Lost Customers
13188.00,2011-11-28 15:28:00,10,1,114.60,5,1,1,7,Potential Loyalists
13189.00,2011-11-21 10:39:00,18,2,260.68,4,2,2,8,Potential Loyalists
13192.00,2011-09-05 14:13:00,94,2,911.94,2,2,3,7,Potential Loyalists
13193.00,2011-10-09 14:30:00,60,1,117.88,3,1,1,5,At Risk
13194.00,2011-07-27 09:01:00,135,1,60.70,2,1,1,4,Lost Customers
13196.00,2011-11-28 13:54:00,10,4,1797.78,5,4,4,13,Champions
13198.00,2011-11-29 15:17:00,9,6,3401.24,5,5,5,15,Champions
13199.00,2011-12-06 12:30:00,3,38,9817.12,5,5,5,15,Champions
13200.00,2011-11-20 15:35:00,18,4,870.09,4,4,3,11,Loyal Customers
13203.00,2011-11-30 10:45:00,9,4,869.46,5,4,3,12,Loyal Customers
13207.00,2011-11-24 14:52:00,14,2,250.26,4,2,2,8,Potential Loyalists
13208.00,2011-10-12 09:54:00,58,6,1223.90,3,5,4,12,Loyal Customers
13209.00,2011-11-09 13:54:00,29,8,5891.61,4,5,5,14,Champions
13210.00,2011-09-07 08:18:00,93,1,353.48,2,1,2,5,At Risk
13211.00,2011-11-29 14:43:00,9,3,1197.42,5,3,4,12,Loyal Customers
13212.00,2011-11-20 12:40:00,19,3,788.08,4,3,3,10,Loyal Customers
13213.00,2011-10-14 11:42:00,56,5,1520.58,3,4,4,11,Loyal Customers
13216.00,2011-03-17 12:18:00,267,1,333.74,1,1,2,4,Lost Customers
13217.00,2011-08-09 15:32:00,121,3,533.98,2,3,3,8,Potential Loyalists
13218.00,2011-08-04 16:59:00,126,1,62.64,2,1,1,4,Lost Customers
13220.00,2011-09-22 13:38:00,77,4,819.29,2,4,3,9,Potential Loyalists
13221.00,2011-04-13 16:58:00,239,2,847.41,1,2,3,6,At Risk
13223.00,2011-05-23 13:03:00,199,2,163.20,1,2,1,4,Lost Customers
13224.00,2011-10-10 14:55:00,59,2,2155.95,3,2,5,10,Loyal Customers
13225.00,2011-12-06 13:29:00,2,7,6463.84,5,5,5,15,Champions
13226.00,2011-03-11 14:35:00,272,1,108.21,1,1,1,3,Lost Customers
13227.00,2011-05-22 11:47:00,201,1,257.70,1,1,2,4,Lost Customers
13228.00,2011-09-19 14:28:00,80,1,358.00,2,1,2,5,At Risk
13229.00,2011-04-28 12:07:00,225,1,160.95,1,1,1,3,Lost Customers
13230.00,2011-12-05 16:03:00,3,14,2806.97,5,5,5,15,Champions
13232.00,2011-11-27 10:39:00,12,7,1357.60,5,5,4,14,Champions
13233.00,2011-09-26 13:25:00,73,2,605.12,2,2,3,7,Potential Loyalists
13235.00,2011-05-11 17:13:00,211,1,1031.07,1,1,4,6,At Risk
13236.00,2011-11-15 12:50:00,24,2,744.85,4,2,3,9,Potential Loyalists
13238.00,2011-11-22 15:37:00,16,4,700.73,4,4,3,11,Loyal Customers
13239.00,2011-03-23 10:25:00,261,1,329.56,1,1,2,4,Lost Customers
13240.00,2011-09-04 14:08:00,95,4,663.65,2,4,3,9,Potential Loyalists
13242.00,2011-08-19 12:53:00,111,3,270.40,2,3,2,7,Potential Loyalists
13243.00,2011-05-20 13:14:00,202,1,600.07,1,1,3,5,At Risk
